,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
31586,ПОЖАРЕВАЦ,2020-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,1
31587,ПОЖАРЕВАЦ,2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,8,0,0,0,0,1,0,3
31588,ПОЖАРЕВАЦ,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1
31589,ПОЖАРЕВАЦ,2020-06-02,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,98,0,0,8,0,0,1,5,0,0,7
31590,ПОЖАРЕВАЦ,2020-06-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,11,0,0,1,1,4,0,4
31591,ПОЖАРЕВАЦ,2020-06-04,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30,1,0,19,0,1,3,5,1,0,23
31592,ПОЖАРЕВАЦ,2020-06-05,0,0,0,0,3,0,0,0,1,0,14,2,0,0,0,35,5,0,35,0,1,3,11,0,0,20
31593,ПОЖАРЕВАЦ,2020-06-06,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,1,0,24,0,0,6,4,0,0,35
31594,ПОЖАРЕВАЦ,2020-06-07,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,36,0,0,36,0,0,3,4,1,0,57
31595,ПОЖАРЕВАЦ,2020-06-08,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,0,0,13,0,0,1,1,6,0,30
31596,ПОЖАРЕВАЦ,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,15
31597,ПОЖАРЕВАЦ,2020-06-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,15,0,1,1,3,12,0,55
31598,ПОЖАРЕВАЦ,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,1,9,0,5
31599,ПОЖАРЕВАЦ,2020-06-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,29
31600,ПОЖАРЕВАЦ,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,1,2,25,0,46
31601,ПОЖАРЕВАЦ,2020-06-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,1,17,0,34
31602,ПОЖАРЕВАЦ,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,8
31603,ПОЖАРЕВАЦ,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,10
31604,ПОЖАРЕВАЦ,2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,4
31605,ПОЖАРЕВАЦ,2020-06-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,8,0,0,0,0,30,0,42
31606,ПОЖАРЕВАЦ,2020-06-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,15,0,0,0,0,24,0,38
31607,ПОЖАРЕВАЦ,2020-06-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,0,0,12,0,19
31608,ПОЖАРЕВАЦ,2020-06-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,3
31609,ПОЖАРЕВАЦ,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
31610,ПОЖАРЕВАЦ,2020-06-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,17
31611,ПОЖАРЕВАЦ,2020-06-24,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,18,0,0,4,0,6,0,39
31612,ПОЖАРЕВАЦ,2020-06-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,17,0,0,1,0,3,0,40
31613,ПОЖАРЕВАЦ,2020-06-26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,32,0,0,0,0,11,0,55
31614,ПОЖАРЕВАЦ,2020-06-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,33,0,0,2,0,5,0,94
31615,ПОЖАРЕВАЦ,2020-06-28,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,1,0,6,0,0,0,0,0,0,50
31616,ПОЖАРЕВАЦ,2020-06-29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,14,0,0,1,0,2,0,98
31617,ПОЖАРЕВАЦ,2020-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
31618,ПОЖАРЕВАЦ,2020-07-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,19,0,0,1,0,2,0,38
31619,ПОЖАРЕВАЦ,2020-07-02,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,17,0,0,3,0,4,0,84
31620,ПОЖАРЕВАЦ,2020-07-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,26
31621,ПОЖАРЕВАЦ,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,18
31622,ПОЖАРЕВАЦ,2020-07-05,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,7,0,0,1,0,1,0,46
31623,ПОЖАРЕВАЦ,2020-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0,1,0,1,0,38
31624,ПОЖАРЕВАЦ,2020-07-07,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,11
31625,ПОЖАРЕВАЦ,2020-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,1,0,14
31626,ПОЖАРЕВАЦ,2020-07-09,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,1,0,28
31627,ПОЖАРЕВАЦ,2020-07-10,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,11,0,0,0,0,2,0,20
31628,ПОЖАРЕВАЦ,2020-07-11,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,18
31629,ПОЖАРЕВАЦ,2020-07-12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,13
31630,ПОЖАРЕВАЦ,2020-07-13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,1,0,4,0,42
31631,ПОЖАРЕВАЦ,2020-07-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1,0,1,0,20
31632,ПОЖАРЕВАЦ,2020-07-15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,9,0,0,1,0,0,0,23
31633,ПОЖАРЕВАЦ,2020-07-16,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1,0,22
31634,ПОЖАРЕВАЦ,2020-07-17,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,5,0,6,0,0,1,0,0,0,13
31635,ПОЖАРЕВАЦ,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7
31636,ПОЖАРЕВАЦ,2020-07-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13
31637,ПОЖАРЕВАЦ,2020-07-20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,1,0,0,0,20
31638,ПОЖАРЕВАЦ,2020-07-21,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,17
31639,ПОЖАРЕВАЦ,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
31640,ПОЖАРЕВАЦ,2020-07-23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,0,30
31641,ПОЖАРЕВАЦ,2020-07-24,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,16,0,0,0,0,1,0,27
31642,ПОЖАРЕВАЦ,2020-07-25,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,6,0,9,0,0,0,0,2,0,26
31643,ПОЖАРЕВАЦ,2020-07-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15
31644,ПОЖАРЕВАЦ,2020-07-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14
31645,ПОЖАРЕВАЦ,2020-07-28,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,21
31646,ПОЖАРЕВАЦ,2020-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
31647,ПОЖАРЕВАЦ,2020-07-30,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,35
31648,ПОЖАРЕВАЦ,2020-07-31,0,0,1,2,0,14,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,133
31649,ПОЖАРЕВАЦ,2020-08-01,0,0,7,3,0,6,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,188
31650,ПОЖАРЕВАЦ,2020-08-02,0,0,9,5,0,15,0,0,5,0,0,0,0,0,0,0,4,0,10,0,0,0,0,1,0,157
31651,ПОЖАРЕВАЦ,2020-08-03,0,0,7,7,0,3,0,0,5,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,53
31652,ПОЖАРЕВАЦ,2020-08-04,0,0,7,5,0,9,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,37
31653,ПОЖАРЕВАЦ,2020-08-05,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
31654,ПОЖАРЕВАЦ,2020-08-06,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6
31655,ПОЖАРЕВАЦ,2020-08-07,0,0,8,10,0,8,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,43
31656,ПОЖАРЕВАЦ,2020-08-08,0,0,29,15,0,5,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,25
31657,ПОЖАРЕВАЦ,2020-08-09,0,0,16,35,0,8,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,79
31658,ПОЖАРЕВАЦ,2020-08-10,0,0,5,17,0,12,0,0,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,56
31659,ПОЖАРЕВАЦ,2020-08-11,0,0,6,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21
31660,ПОЖАРЕВАЦ,2020-08-12,0,0,17,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
31661,ПОЖАРЕВАЦ,2020-08-13,0,0,28,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50
31662,ПОЖАРЕВАЦ,2020-08-14,0,0,46,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53
31663,ПОЖАРЕВАЦ,2020-08-15,0,0,70,1,0,7,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,30
31664,ПОЖАРЕВАЦ,2020-08-16,0,0,63,2,0,16,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,31
31665,ПОЖАРЕВАЦ,2020-08-17,0,0,201,6,0,11,0,0,3,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,66
31666,ПОЖАРЕВАЦ,2020-08-18,0,0,86,1,0,1,0,0,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,35
31667,ПОЖАРЕВАЦ,2020-08-19,0,0,116,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,46
31668,ПОЖАРЕВАЦ,2020-08-20,0,0,84,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26
31669,ПОЖАРЕВАЦ,2020-08-21,0,0,57,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28
31670,ПОЖАРЕВАЦ,2020-08-22,0,0,22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24
31671,ПОЖАРЕВАЦ,2020-08-23,0,0,86,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36
31672,ПОЖАРЕВАЦ,2020-08-24,0,0,111,1,0,3,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,38
31673,ПОЖАРЕВАЦ,2020-08-25,0,0,44,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
31674,ПОЖАРЕВАЦ,2020-08-26,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12
31675,ПОЖАРЕВАЦ,2020-08-27,0,0,246,1,0,20,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,22
31676,ПОЖАРЕВАЦ,2020-08-28,0,0,218,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,38
31677,ПОЖАРЕВАЦ,2020-08-29,0,0,339,0,0,8,0,0,3,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,55
31678,ПОЖАРЕВАЦ,2020-08-30,0,0,765,2,0,22,0,0,17,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,64
31679,ПОЖАРЕВАЦ,2020-08-31,0,0,306,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,17
31680,ПОЖАРЕВАЦ,2020-09-01,0,0,407,1,0,8,0,0,8,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,17
31681,ПОЖАРЕВАЦ,2020-09-02,0,0,239,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14
31682,ПОЖАРЕВАЦ,2020-09-03,0,0,283,1,0,10,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,17
31683,ПОЖАРЕВАЦ,2020-09-04,0,0,301,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,31
31684,ПОЖАРЕВАЦ,2020-09-05,0,0,140,3,0,11,0,0,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,19
31685,ПОЖАРЕВАЦ,2020-09-06,0,0,183,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,20
31686,ПОЖАРЕВАЦ,2020-09-07,0,0,37,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
31687,ПОЖАРЕВАЦ,2020-09-08,0,0,69,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,9
31688,ПОЖАРЕВАЦ,2020-09-09,0,0,110,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,8
31689,ПОЖАРЕВАЦ,2020-09-10,0,0,79,4,0,1,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7
31690,ПОЖАРЕВАЦ,2020-09-11,0,0,86,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,11
31691,ПОЖАРЕВАЦ,2020-09-12,0,0,69,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,17
31692,ПОЖАРЕВАЦ,2020-09-13,0,0,73,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,14
31693,ПОЖАРЕВАЦ,2020-09-14,0,0,43,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,7
31694,ПОЖАРЕВАЦ,2020-09-15,0,0,30,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
31695,ПОЖАРЕВАЦ,2020-09-16,0,0,74,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
31696,ПОЖАРЕВАЦ,2020-09-17,0,0,39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
31697,ПОЖАРЕВАЦ,2020-09-18,0,0,132,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,5
31698,ПОЖАРЕВАЦ,2020-09-19,0,0,88,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5
31699,ПОЖАРЕВАЦ,2020-09-20,0,0,42,3,0,0,0,0,2,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,4
31700,ПОЖАРЕВАЦ,2020-09-21,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
31701,ПОЖАРЕВАЦ,2020-09-22,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5
31702,ПОЖАРЕВАЦ,2020-09-23,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11
31703,ПОЖАРЕВАЦ,2020-09-24,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
31704,ПОЖАРЕВАЦ,2020-09-25,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,3
31705,ПОЖАРЕВАЦ,2020-09-26,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31706,ПОЖАРЕВАЦ,2020-09-27,0,0,20,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
31707,ПОЖАРЕВАЦ,2020-09-28,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31708,ПОЖАРЕВАЦ,2020-09-29,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31709,ПОЖАРЕВАЦ,2020-09-30,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31710,ПОЖАРЕВАЦ,2020-10-01,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31711,ПОЖАРЕВАЦ,2020-10-02,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
31712,ПОЖАРЕВАЦ,2020-10-03,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31713,ПОЖАРЕВАЦ,2020-10-04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31714,ПОЖАРЕВАЦ,2020-10-05,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31715,ПОЖАРЕВАЦ,2020-10-06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31716,ПОЖАРЕВАЦ,2020-10-08,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31717,ПОЖАРЕВАЦ,2020-10-09,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31718,ПОЖАРЕВАЦ,2020-10-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31719,ПОЖАРЕВАЦ,2020-10-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
31720,ПОЖАРЕВАЦ,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
31721,ПОЖАРЕВАЦ,2020-10-13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31722,ПОЖАРЕВАЦ,2020-10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
31723,ПОЖАРЕВАЦ,2020-10-15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
31724,ПОЖАРЕВАЦ,2020-10-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31725,ПОЖАРЕВАЦ,2020-10-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31726,ПОЖАРЕВАЦ,2020-10-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31727,ПОЖАРЕВАЦ,2020-10-19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31728,ПОЖАРЕВАЦ,2020-10-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
31729,ПОЖАРЕВАЦ,2020-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1
31730,ПОЖАРЕВАЦ,2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31731,ПОЖАРЕВАЦ,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31732,ПОЖАРЕВАЦ,2020-10-24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31733,ПОЖАРЕВАЦ,2020-10-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31734,ПОЖАРЕВАЦ,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31735,ПОЖАРЕВАЦ,2020-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
31736,ПОЖАРЕВАЦ,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31737,ПОЖАРЕВАЦ,2020-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32502,СУБОТИЦА,2020-02-03,0,8,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32503,СУБОТИЦА,2020-02-04,0,9,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32504,СУБОТИЦА,2020-02-05,0,1,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32505,СУБОТИЦА,2020-02-06,0,1,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32506,СУБОТИЦА,2020-02-07,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32507,СУБОТИЦА,2020-02-08,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32508,СУБОТИЦА,2020-02-09,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32509,СУБОТИЦА,2020-02-10,0,22,0,0,0,0,0,0,0,68,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0
32510,СУБОТИЦА,2020-02-11,0,20,0,0,0,0,0,0,0,113,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32511,СУБОТИЦА,2020-02-12,0,9,1,0,0,0,0,0,0,113,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
32512,СУБОТИЦА,2020-02-13,0,6,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32513,СУБОТИЦА,2020-02-14,0,14,0,0,0,0,0,0,0,130,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32514,СУБОТИЦА,2020-02-15,0,6,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32515,СУБОТИЦА,2020-02-16,0,4,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32516,СУБОТИЦА,2020-02-17,1,384,0,0,0,0,0,0,0,144,376,0,8,0,0,0,0,0,0,14,0,0,2,0,2,0
32517,СУБОТИЦА,2020-02-18,0,145,0,0,0,0,0,0,0,212,371,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0
32518,СУБОТИЦА,2020-02-19,0,37,0,0,0,0,1,0,0,42,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32519,СУБОТИЦА,2020-02-20,0,25,0,0,0,0,2,0,0,14,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32520,СУБОТИЦА,2020-02-21,0,65,0,0,0,0,0,0,0,27,36,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0
32521,СУБОТИЦА,2020-02-22,0,22,1,0,0,0,0,0,0,9,22,0,9,0,0,0,0,0,0,7,0,0,0,0,3,0
32522,СУБОТИЦА,2020-02-23,0,88,0,0,0,0,26,0,0,19,691,0,17,0,0,0,0,0,0,7,0,0,4,0,27,0
32523,СУБОТИЦА,2020-02-24,0,73,1,0,1,0,19,0,0,20,584,0,22,0,0,0,0,0,0,6,0,0,4,0,22,0
32524,СУБОТИЦА,2020-02-25,0,53,0,0,0,0,13,0,0,9,211,0,11,0,0,0,0,0,0,3,0,0,2,0,39,0
32525,СУБОТИЦА,2020-02-26,0,41,0,0,0,0,4,0,0,2,329,0,6,0,0,0,0,0,0,3,0,0,0,0,15,0
32526,СУБОТИЦА,2020-02-27,0,28,0,0,0,0,1,0,0,7,139,0,12,0,0,0,0,0,0,9,0,0,0,0,4,0
32527,СУБОТИЦА,2020-02-28,0,9,0,0,0,0,2,0,0,4,64,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0
32528,СУБОТИЦА,2020-02-29,0,12,0,0,0,0,1,0,0,1,165,0,4,0,0,0,0,0,0,1,0,0,2,0,3,0
32529,СУБОТИЦА,2020-03-01,0,24,0,0,0,0,4,0,0,1,455,0,2,0,0,0,0,0,0,9,0,0,0,0,4,0
32530,СУБОТИЦА,2020-03-02,0,30,0,0,0,0,14,0,0,4,266,0,12,0,0,0,0,0,0,10,0,0,1,0,8,0
